# t, hp, hx
1.728584259200000028e-01 2.634437836099999819e-01 -7.420681275899999596e-01
1.728822540000000130e-01 2.426224915599999865e-01 -7.716274840300000326e-01
1.729060789100000106e-01 2.210872811800000115e-01 -7.945455861200000358e-01
1.729298729500000076e-01 1.990286633299999941e-01 -8.100166126200000205e-01
1.729536475100000026e-01 1.765789245299999866e-01 -8.173694352200000512e-01
1.729774665200000117e-01 1.538753582200000081e-01 -8.161355453299999896e-01
1.730012050999999995e-01 1.309017819599999910e-01 -8.061213595099999685e-01
1.730250583700000122e-01 1.079620871399999960e-01 -7.874365734699999564e-01
1.730488624200000047e-01 8.500282574299999894e-02 -7.602243201899999692e-01
1.730726462399999888e-01 6.206304829499999925e-02 -7.249829601799999690e-01
1.730964393899999954e-01 3.910433125200000332e-02 -6.823042162800000421e-01
1.731202655999999895e-01 1.609768690800000152e-02 -6.329471718100000421e-01
1.731440962599999911e-01 -6.995323479099999596e-03 -5.777978401500000194e-01
1.731679121099999885e-01 -3.022373892899999845e-02 -5.178747811599999640e-01
1.731917014400000121e-01 -5.365850498000000052e-02 -4.541404736599999881e-01
1.732155038000000036e-01 -7.729959092900000328e-02 -3.875162258700000084e-01
1.732393377900000031e-01 -1.010963790800000067e-01 -3.190119438999999835e-01
1.732631637900000077e-01 -1.250085015100000085e-01 -2.496702532500000016e-01
1.732869886400000004e-01 -1.488907278300000137e-01 -1.805916690200000119e-01
1.733107833499999972e-01 -1.725258448199999961e-01 -1.126929535800000048e-01
1.733345638500000119e-01 -1.956612193499999985e-01 -4.691162260500000153e-02
1.733583829500000006e-01 -2.180197798000000076e-01 1.575688134500000115e-02
1.733822125900000011e-01 -2.393233201299999890e-01 7.446223768399999610e-02
1.734060382500000053e-01 -2.592386085300000254e-01 1.283326016599999897e-01
1.734298444900000125e-01 -2.774157858899999884e-01 1.766980096499999875e-01
1.734536287400000043e-01 -2.935611169199999759e-01 2.191924619299999988e-01
1.734774377699999925e-01 -3.075155656799999915e-01 2.555392917200000058e-01
1.735012675900000079e-01 -3.192466503699999958e-01 2.856980205799999895e-01
1.735250980899999962e-01 -3.287859755299999964e-01 3.099712701499999778e-01
1.735489161100000066e-01 -3.362993345599999961e-01 3.288523448599999788e-01
1.735727018400000099e-01 -3.420876310400000064e-01 3.430015047500000192e-01
1.735964921800000060e-01 -3.465313140199999808e-01 3.532713691200000117e-01
1.736203169799999946e-01 -3.500551718100000098e-01 3.605688887699999845e-01
1.736441482199999886e-01 -3.531114523100000180e-01 3.657330886199999798e-01
1.736679713600000063e-01 -3.560617615500000221e-01 3.696047739000000165e-01
1.736917675000000105e-01 -3.592063638699999895e-01 3.730355265399999953e-01
1.737155557299999986e-01 -3.628166156900000106e-01 3.767248287200000156e-01
1.737393776900000020e-01 -3.669799852499999737e-01 3.811504138899999838e-01
1.737632106700000012e-01 -3.716341558299999792e-01 3.866475394500000218e-01
1.737870440600000066e-01 -3.766252775700000277e-01 3.934471904999999881e-01
1.738108527799999969e-01 -3.816616755400000227e-01 4.016039127600000147e-01
1.738346318100000010e-01 -3.863161319399999738e-01 4.109722962599999807e-01
1.738584322600000009e-01 -3.901605321200000143e-01 4.213259775500000082e-01
1.738822587999999947e-01 -3.927963274799999849e-01 4.324206833900000047e-01
1.739060915600000035e-01 -3.938050270099999750e-01 4.438783749799999900e-01
1.739299079599999909e-01 -3.928042335999999968e-01 4.552337581199999983e-01
1.739536972600000120e-01 -3.895346783699999982e-01 4.660227533299999836e-01
1.739774900399999880e-01 -3.838173079600000204e-01 4.756889902499999989e-01
1.740012070399999944e-01 -3.755086851600000220e-01 4.836820641299999779e-01
1.740250993000000135e-01 -3.647355758299999917e-01 4.894347231100000251e-01
1.740489348300000017e-01 -3.515862545899999803e-01 4.924826182400000030e-01
1.740727217499999924e-01 -3.363070493199999955e-01 4.923255170999999986e-01
1.740965026100000090e-01 -3.191933739999999742e-01 4.886323560899999974e-01
1.741202945700000004e-01 -3.006371815400000203e-01 4.811911996400000113e-01
1.741441219900000115e-01 -2.811171532599999745e-01 4.699903669200000134e-01
1.741679540899999934e-01 -2.611705315100000258e-01 4.550992816300000188e-01
1.741917585799999946e-01 -2.413826753299999905e-01 4.367410960800000019e-01
1.742155370900000111e-01 -2.222942798099999950e-01 4.153025724500000182e-01
1.742393611599999947e-01 -2.044219223100000038e-01 3.913097201199999819e-01
1.742631893599999870e-01 -1.881836928299999989e-01 3.652866111199999932e-01
1.742870203399999873e-01 -1.740295068200000128e-01 3.377897324699999926e-01
1.743108394200000022e-01 -1.623122864900000129e-01 3.092894587400000228e-01
1.743346344800000003e-01 -1.533719104700000113e-01 2.802937632199999918e-01
1.743584280500000139e-01 -1.475358367500000101e-01 2.513809651900000275e-01
1.743822547499999931e-01 -1.449726500500000126e-01 2.230437887299999977e-01
1.744060847199999931e-01 -1.457397849800000089e-01 1.957282319900000012e-01
1.744299136699999919e-01 -1.498408039599999908e-01 1.698481415199999955e-01
1.744537089800000107e-01 -1.571502789299999980e-01 1.456309869699999870e-01
1.744774853599999898e-01 -1.674267844400000038e-01 1.232858832500000057e-01
1.745012890300000064e-01 -1.802980353099999933e-01 1.030244859300000065e-01
1.745251145399999981e-01 -1.952951094400000032e-01 8.493919895000000275e-02
1.745489497399999868e-01 -2.118321268599999974e-01 6.915648306999999662e-02
1.745727629899999911e-01 -2.292269938000000007e-01 5.570380759500000167e-02
1.745965544699999983e-01 -2.467602191399999867e-01 4.442141115900000159e-02
1.746203456700000101e-01 -2.636937215599999829e-01 3.524867887000000116e-02
1.746441733999999912e-01 -2.792447910799999988e-01 2.810251575000000113e-02
1.746680070799999929e-01 -2.926595729099999987e-01 2.274129501900000114e-02
1.746918291900000086e-01 -3.032348832000000272e-01 1.899028874299999933e-02
1.747156190699999945e-01 -3.104091059199999836e-01 1.677329859400000095e-02
1.747394076700000132e-01 -3.137668116499999771e-01 1.598079140599999864e-02
1.747632334299999979e-01 -3.129800078700000210e-01 1.636824623000000117e-02
1.747870610900000010e-01 -3.078297374200000269e-01 1.767418985699999862e-02
1.748108917800000051e-01 -2.982483815599999977e-01 1.969752441700000148e-02
1.748347001499999942e-01 -2.842884347599999861e-01 2.224703370400000005e-02
1.748584881599999918e-01 -2.661062949899999919e-01 2.511055947799999827e-02
1.748822944500000032e-01 -2.438759191200000065e-01 2.806912680899999873e-02
1.749061225100000116e-01 -2.178063430799999922e-01 3.095221751099999988e-02
1.749299591500000084e-01 -1.881854270799999951e-01 3.354674565500000150e-02
1.749537733200000056e-01 -1.553120991599999945e-01 3.554448056500000147e-02
1.749775537000000103e-01 -1.195654879100000040e-01 3.662778243200000283e-02
1.750012099499999862e-01 -8.102575551099999718e-02 3.652769521399999719e-02
1.750250769599999978e-01 -4.043135461599999675e-02 3.493842029000000099e-02
1.750488714600000051e-01 2.182354433700000023e-03 3.154316014599999746e-02
1.750726964100000060e-01 4.614585602299999673e-02 2.615436236499999942e-02
1.750964850500000003e-01 9.114520938200000588e-02 1.855222858700000116e-02
1.751202702300000136e-01 1.367058375499999867e-01 8.585184146099999331e-03
1.751440786800000093e-01 1.824118360099999947e-01 -3.750818921799999994e-03
1.751679151099999887e-01 2.277431997699999877e-01 -1.831398722500000159e-02
1.751917448699999991e-01 2.722127302699999807e-01 -3.495156093400000191e-02
1.752155505499999877e-01 3.152578964600000200e-01 -5.340285691700000226e-02
1.752393333099999950e-01 3.563439895100000143e-01 -7.333745023300000665e-02
1.752631344299999949e-01 3.950229198299999855e-01 -9.443955701200000552e-02
1.752869599599999884e-01 4.308996826800000068e-01 -1.162929517299999965e-01
1.753107933599999946e-01 4.635364789199999946e-01 -1.383685781700000061e-01
1.753346126499999991e-01 4.926191333400000150e-01 -1.601029542300000108e-01
1.753584101700000064e-01 5.179140262000000439e-01 -1.810213442099999903e-01
1.753821998400000026e-01 5.391366986800000261e-01 -2.006276794100000094e-01
1.754060212599999891e-01 5.560502166199999818e-01 -2.183658832600000044e-01
1.754298525100000117e-01 5.684737667999999466e-01 -2.337986572400000129e-01
1.754536765399999920e-01 5.762299012199999515e-01 -2.464691804599999925e-01
1.754774805000000049e-01 5.791927991899999961e-01 -2.559397663599999873e-01
1.755012613399999921e-01 5.773713328799999767e-01 -2.618886146400000170e-01
1.755250768100000136e-01 5.709417196399999561e-01 -2.640508444199999860e-01
1.755489051799999922e-01 5.600898247900000237e-01 -2.622471729199999935e-01
1.755727384899999910e-01 5.450760708799999854e-01 -2.564242757599999867e-01
1.755965504099999963e-01 5.262716003099999762e-01 -2.466553086699999897e-01
1.756203352100000059e-01 5.041104909200000428e-01 -2.331060242799999904e-01
1.756441321899999963e-01 4.790379467800000013e-01 -2.159893524800000075e-01
1.756679521199999983e-01 4.514726087800000065e-01 -1.956210619200000056e-01
1.756917859500000123e-01 4.219037160299999867e-01 -1.724226425500000048e-01
1.757156074600000062e-01 3.908473846600000190e-01 -1.468545283400000123e-01
1.757394040699999938e-01 3.587708373599999834e-01 -1.194273427099999951e-01
1.757631944699999949e-01 3.260945628899999948e-01 -9.067843918600000663e-02
1.757870172100000072e-01 2.932208696399999925e-01 -6.116788948900000328e-02
1.758108525900000108e-01 2.604233103199999899e-01 -3.142468100000000292e-02
1.758346845800000113e-01 2.279711887199999953e-01 -1.912809541200000086e-03
1.758584927400000109e-01 1.961381155099999885e-01 2.692116484699999882e-02
1.758822667499999881e-01 1.650646338900000065e-01 5.460509694699999805e-02
1.759060787299999984e-01 1.349026000799999903e-01 8.070991944500000015e-02
1.759299163499999930e-01 1.056554595699999988e-01 1.048701205099999978e-01
1.759537494600000029e-01 7.724458574299999936e-02 1.267289652899999952e-01
1.759775636900000051e-01 4.971203546800000150e-02 1.459815238199999865e-01
1.760012076399999903e-01 2.272538013899999890e-02 1.625545926299999944e-01
1.760250955600000111e-01 -3.610951062499999798e-03 1.761328117500000068e-01
1.760488972600000035e-01 -2.965106026000000061e-02 1.868159622499999950e-01
1.760727119799999907e-01 -5.522387054300000042e-02 1.944432439600000118e-01
1.760965439499999896e-01 -8.041888819999999660e-02 1.989453166400000084e-01
1.761203509600000050e-01 -1.052823037099999970e-01 2.003674937899999897e-01
1.761441612200000117e-01 -1.297683171500000066e-01 1.988619264700000056e-01
1.761680015400000077e-01 -1.537968962800000117e-01 1.945955015099999907e-01
1.761918316299999898e-01 -1.772937725100000028e-01 1.876995050299999912e-01
1.762156645899999874e-01 -2.000927038399999969e-01 1.783292893300000015e-01
1.762394712500000016e-01 -2.220084527700000032e-01 1.666750580799999937e-01
1.762632486200000070e-01 -2.428417548400000070e-01 1.529042421000000040e-01
1.762870536900000007e-01 -2.623724613299999731e-01 1.372284004000000057e-01
1.763108808999999944e-01 -2.803792192099999747e-01 1.198405167600000015e-01
1.763347194999999867e-01 -2.966234958899999774e-01 1.009296075999999986e-01
1.763585394499999903e-01 -3.108808859400000180e-01 8.075640299000000355e-02
1.763823264599999885e-01 -3.229612785500000083e-01 5.959501034499999766e-02
1.764061236799999988e-01 -3.327161409900000200e-01 3.771860014000000261e-02
1.764299475799999961e-01 -3.400548031899999768e-01 1.540810348899999960e-02
1.764537859499999972e-01 -3.449124242900000192e-01 -7.051905875999999775e-03
1.764776194899999873e-01 -3.472249929999999818e-01 -2.937570708500000100e-02
1.765014152000000114e-01 -3.470363331999999912e-01 -5.138066130300000117e-02
1.765251942899999926e-01 -3.443955847699999850e-01 -7.287619815300000470e-02
1.765490202899999972e-01 -3.393036542100000275e-01 -9.361777769100000646e-02
1.765728531599999873e-01 -3.317698243900000232e-01 -1.135617395800000012e-01
1.765966899399999956e-01 -3.219152962099999793e-01 -1.326908553599999985e-01
1.766205067599999901e-01 -3.099059246599999984e-01 -1.509876849200000037e-01
1.766442881699999967e-01 -2.958071150000000094e-01 -1.684450266499999960e-01
1.766680912999999964e-01 -2.797871685800000230e-01 -1.850986822400000065e-01
1.766919192099999925e-01 -2.620289617200000087e-01 -2.010764412499999876e-01
1.767157583800000042e-01 -2.426753319099999862e-01 -2.163548572500000045e-01
1.767395822099999958e-01 -2.218709089400000001e-01 -2.309131798600000118e-01
1.767633713500000037e-01 -1.997330374000000075e-01 -2.449014832499999961e-01
1.767871561100000100e-01 -1.763505587900000005e-01 -2.585220705699999844e-01
1.768109806100000014e-01 -1.517924373500000035e-01 -2.719301447999999954e-01
1.768348157300000112e-01 -1.261097163100000085e-01 -2.853067862800000021e-01
1.768586491199999888e-01 -9.934867146999999676e-02 -2.988137245699999944e-01
1.768824581700000065e-01 -7.149841133900000645e-02 -3.125549365199999929e-01
1.769062379899999926e-01 -4.255304052400000342e-02 -3.266100235400000162e-01
1.769300590600000056e-01 -1.259570806999999945e-02 -3.409635436899999816e-01
1.769538951000000082e-01 1.832091787000000166e-02 -3.556400434399999977e-01
1.769777440599999974e-01 4.982332869400000336e-02 -3.704544710300000099e-01
1.770012478200000128e-01 8.229250383300000526e-02 -3.854608002700000147e-01
1.770251362699999942e-01 1.149595289900000039e-01 -4.002006057499999936e-01
1.770489085099999915e-01 1.481799081600000123e-01 -4.146784738200000042e-01
1.770727070099999967e-01 1.813901352199999983e-01 -4.283715025700000067e-01
1.770965454700000052e-01 2.143583107700000046e-01 -4.409197665799999832e-01
1.771203812000000100e-01 2.467694362299999999e-01 -4.518760322500000037e-01
1.771441871999999973e-01 2.783437111700000077e-01 -4.607469657500000149e-01
1.771679729400000014e-01 3.087601129099999953e-01 -4.670895182700000037e-01
1.771917966899999863e-01 3.376412909600000067e-01 -4.705221327299999867e-01
1.772156372900000054e-01 3.647134343099999731e-01 -4.707512479300000052e-01
1.772394750500000116e-01 3.897304403599999856e-01 -4.675109299099999838e-01
1.772632873999999970e-01 4.124462860700000011e-01 -4.606786802699999739e-01
1.772870711200000005e-01 4.326414081600000183e-01 -4.502845936500000090e-01
1.773108750400000100e-01 4.501937236499999884e-01 -4.364617837299999970e-01
1.773347114499999877e-01 4.650843183100000222e-01 -4.194920321699999732e-01
1.773585554200000081e-01 4.773175758400000079e-01 -3.998261142399999746e-01
1.773823825399999943e-01 4.868631324300000118e-01 -3.780274875699999870e-01
1.774061745999999939e-01 4.936904882400000028e-01 -3.547178930500000105e-01
1.774299666599999936e-01 4.978384517500000217e-01 -3.304653024399999972e-01
1.774537909299999938e-01 4.993649547599999794e-01 -3.058155773399999777e-01
1.774776233600000030e-01 4.982940544400000227e-01 -2.813666460300000005e-01
1.775014614100000054e-01 4.947448720600000072e-01 -2.577261598500000250e-01
1.775252650799999943e-01 4.889850968600000236e-01 -2.353562456899999933e-01
1.775490493599999886e-01 4.813424025799999950e-01 -2.145566119600000043e-01
1.775728632799999929e-01 4.722491491699999933e-01 -1.955410106599999864e-01
1.775966987100000005e-01 4.621612609399999849e-01 -1.783648673799999862e-01
1.776205390800000006e-01 4.515257638999999878e-01 -1.629399839900000091e-01
1.776443606099999961e-01 4.408245864700000016e-01 -1.491978309199999964e-01
1.776681468300000122e-01 4.304721119700000154e-01 -1.369999626600000020e-01
1.776919500899999949e-01 4.208474004900000232e-01 -1.260771462599999948e-01
1.777157799200000110e-01 4.123189422299999851e-01 -1.161925409500000062e-01
1.777396145600000088e-01 4.051996066099999849e-01 -1.070647360499999978e-01
1.777634487799999996e-01 3.996742191800000121e-01 -9.827951531799999918e-02
1.777872477999999923e-01 3.958375931800000025e-01 -8.948210581399999863e-02
1.778110366600000047e-01 3.937271494699999819e-01 -8.037424534800000075e-02
1.778348568399999996e-01 3.932623638900000218e-01 -7.065606823999999453e-02
1.778586954299999912e-01 3.942709890100000170e-01 -6.001880631900000096e-02
1.778825365699999994e-01 3.964976167300000021e-01 -4.811334828899999777e-02
1.779063545500000065e-01 3.996584915599999954e-01 -3.468734833300000237e-02
1.779301359899999879e-01 4.034367898399999763e-01 -1.958646206899999909e-02
1.779539518999999903e-01 4.074240245799999882e-01 -2.692542461099999788e-03
